team_key,max_opr,max_auto_opr,max_tele_opr,max_rp_opr,opr_1,auto_opr_1,tele_opr_1,rp_opr_1,opr_2,auto_opr_2,tele_opr_2,rp_opr_2,opr_3,auto_opr_3,tele_opr_3,rp_opr_3,opr_4,auto_opr_4,tele_opr_4,rp_opr_4
frc1735,10.752668422428034,7.785841517404969,5.537827025881574,0.4429856527370104,10.752668422428034,5.321985204173816,5.537827025881574,0.4429856527370104,9.722430201287192,7.785841517404969,0.8897115061139765,-0.08557354732222974,,,,,,,,
frc5227,21.9966275276253,8.976155544519463,13.450682429365186,0.6379468943777424,21.9966275276253,8.976155544519463,13.450682429365186,0.6379468943777424,5.471157445760431,4.958109149529,0.4875791328676227,-0.08577134952673418,,,,,,,,
frc9566,21.874555696608162,2.596524254749936,11.072981365591813,0.7860459212139685,21.874555696608162,2.596524254749936,11.072981365591813,0.7860459212139685,,,,,,,,,,,,
frc9435,5.856490730787394,1.2373838282492469,5.154379546632348,-0.05575768511084547,5.856490730787394,1.2373838282492469,5.154379546632348,-0.05575768511084547,,,,,,,,,,,,
frc9016,25.85468037098408,14.612386924074555,12.973850566916733,1.386467971780966,25.85468037098408,14.612386924074555,12.973850566916733,1.386467971780966,22.094675740387636,9.339458060318742,10.132983267876728,0.5335949800700819,,,,,,,,
frc8874,18.653693894825622,7.480816263511733,11.148505742948595,0.6778393258889858,18.653693894825622,7.480816263511733,11.148505742948595,0.6778393258889858,8.795486518143065,2.3309877034172635,3.9717635083751595,0.6034028073695993,,,,,,,,
frc9088,18.648716425133664,9.748343110285797,9.271506050140744,0.6877561440722233,18.648716425133664,9.748343110285797,7.042570607579512,0.6499061261017546,15.241898173582129,2.8799881563173746,9.271506050140744,0.6877561440722233,,,,,,,,
frc9403,14.642114741739029,2.19269284277921,11.461342082369955,0.7245508972358089,4.859190390225716,-1.2331154263272608,5.257667592407735,0.15744843350547136,14.642114741739029,2.19269284277921,11.461342082369955,0.7245508972358089,,,,,,,,
frc1294,37.972376045951634,10.996730708967497,21.665329092858233,1.1383019431907422,27.46276564538754,10.75127832833272,12.656582732471266,1.1383019431907422,37.972376045951634,10.996730708967497,21.665329092858233,1.0740517707578694,,,,,,,,
frc3352,11.413306019625033,4.955667421684263,7.951649462194078,-0.15776069422460953,11.413306019625033,4.955667421684263,7.951649462194078,-0.15776069422460953,,,,,,,,,,,,
frc8608,33.294875895469914,10.753044366112357,20.984845579716588,1.1591308002181626,20.0961661609469,9.515727645223055,10.170409600746346,1.0783484081525831,33.294875895469914,10.753044366112357,20.984845579716588,1.1591308002181626,,,,,,,,
frc3737,16.950267104272452,2.3077691944678786,14.909267527057622,0.8554206952552365,12.032582909592975,-1.4833084793057676,13.213812609090816,0.8554206952552365,16.950267104272452,2.3077691944678786,14.909267527057622,0.8323636827253327,,,,,,,,
frc2198,21.016287779834677,6.818048912838607,13.03124468726631,0.8073479485420484,21.016287779834677,6.676879663118038,9.944007926214844,0.8073479485420484,19.438287038136824,6.818048912838607,13.03124468726631,0.6353492870522981,,,,,,,,
frc9430,22.01375821698006,7.123678033889365,13.642711492319657,1.1589846232891023,22.01375821698006,7.123678033889365,11.538069216475998,1.1589846232891023,20.467220718038956,4.307353780034901,13.642711492319657,0.888523244143975,,,,,,,,
frc272,30.03276306413729,6.784022445011494,24.007671857228225,2.10646570044926,22.49859148705726,6.784022445011494,8.995092908222693,0.6488357192272338,30.03276306413729,4.413667047592338,24.007671857228225,2.10646570044926,,,,,,,,
frc870,33.92442106508275,12.640320120454044,19.58924429995289,1.5885523354470494,33.92442106508275,12.640320120454044,19.58924429995289,1.5885523354470494,31.348647322556882,8.688969849510324,19.10471337516285,1.3905307192601324,,,,,,,,
frc9604,19.728503934224257,9.125760013897189,11.725550608463058,0.9877363858999351,19.728503934224257,9.125760013897189,11.725550608463058,0.9877363858999351,,,,,,,,,,,,
frc9045,3.97909137704537,3.2388235659666247,1.456926274080887,0.07651714464421211,3.97909137704537,3.2388235659666247,1.456926274080887,0.07651714464421211,,,,,,,,,,,,
frc1902,17.277063474586214,2.3354329861172456,16.165688500867102,0.9671466730644629,14.715960889846608,-0.40112365177293674,14.450224139893589,0.9671466730644629,17.277063474586214,2.3354329861172456,16.165688500867102,-0.034774903557281064,,,,,,,,
frc3623,16.965675968733873,6.229291073600747,9.171016489760365,0.9822619202510374,16.965675968733873,6.229291073600747,9.171016489760365,0.9822619202510374,,,,,,,,,,,,
frc6652,6.8097125969183265,-0.5751386767489339,3.9872782388413324,0.20827372362558683,6.8097125969183265,-0.5751386767489339,3.9872782388413324,0.20827372362558683,,,,,,,,,,,,
frc6868,20.623067040329797,6.09442274449611,15.938386473790546,1.1196306381396564,20.623067040329797,6.09442274449611,15.938386473790546,1.1196306381396564,,,,,,,,,,,,
frc5103,15.685821681398137,6.393783852757216,7.313554578591901,0.41630025902038276,8.088286133048024,2.849839574928683,3.7482884554151528,0.14171708853966444,15.685821681398137,6.393783852757216,7.313554578591901,0.41630025902038276,,,,,,,,
